id,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score,label
u9666347757613543051,1407.0,3380.0,1850.0,7.0,8.0,0.0257388697130189,0.29,0.2275571593113792,0.18,0.43,0
u3883251573740259453,1610.0,19477.15282874327,4250.0,118.88,40.0,3.0,0.21,0.9777142587556684,0.92,0.5940975816960523,1
u4168155477571337400,980.0,73.0,4856.0,94.53,5.849413399081331,9.250056766108669,0.66,1.0178646642593592,0.61,0.71,1
u3980920982266669995,1277.0,5867.164312020355,0.0,-11.491899843564225,11.066679056976694,1.2583701103883354,-0.3716209105699251,0.4713287721260026,0.1654053531798855,0.78,0
u7405100791307347350,2646.0,2209.0,0.0,5.1,25.0,0.0,-1.04,0.3,0.3796736990705504,0.49,0
u4155705328478931720,2426.0,6622.0,182.0,0.0,15.0,0.0,-0.29,0.55,0.5556368336455437,0.4550294844880939,0
u8370518892211307203,2643.0,3335.0,2741.1362801410355,9.65,24.0,0.0,0.19,0.94,0.12,0.1,0
u5643337639224760159,152.0,10725.65427340836,4809.0,146.82,7.0,0.0,1.13,0.9,0.61,0.17,1
u6673765991958731100,1337.238094026177,64.0,1818.0,14.78,52.0,1.0,-0.2951640449095025,0.79,0.41,0.47,1
u2428896830862248314,651.0,0.0,3176.0,101.04,9.0,3.0,-1.85,0.7,0.57,0.59,1
u6009923793980417315,131.0,165.0,2055.0,-43.09796314488032,6.0,4.446803164899663,-0.7433954799736154,0.77,0.74,0.21,1
u8491002366535443478,1436.0,-2657.519287586052,1008.0,7.14,24.0,1.0,-0.3356390627835385,0.54,0.14,0.79,0
u7944334554054475208,2609.0,3360.0,2072.0,7.73,28.454368635855097,3.0,-0.07,0.55,0.0915609452270537,0.45,0
u8826507341376150696,312.91415662528607,15201.0,0.0,0.0,6.0,1.0,-0.09,0.81,0.53,0.13,1
u6572249338027490479,627.0,12504.65466494268,6137.0,131.81,34.0,3.0,-0.49,1.28,0.7893723624566407,0.17,1
u9157881566237039465,1989.0,2226.226826940103,603.2318425658324,3.12,7.0,1.0,0.69,0.37,0.52,0.45,0
u6021249255619966033,2238.0,6588.862902199344,-86.02413995191017,0.0,19.0,1.742322100027452,0.02,1.0524428327614397,0.63,0.25,0
u3868932012350317908,1818.31474663813,-2714.0876011934315,379.0,2.14,35.85862450477371,4.773618434383684,-0.91,1.14,0.19,0.48,0
u8088882948757557732,2123.0,3393.0,119.0,9.26,26.0,0.0,0.4257866879442402,0.92,0.2,0.49,0
u2304844543625247955,0.0,12924.0,654.4431000695904,210.74,38.0,4.0,0.29,0.1349110294764766,0.8355359399430814,0.39,1
u5829991984747500685,450.3831749139401,19696.0,4340.0,92.89,9.0,4.0,-0.49,1.23,0.97,0.37,1
u2527245961172043689,1074.0,1289.0,1797.0,0.89,20.0,1.4049001116965636,-0.57,0.33,0.29,0.47,0
u8130227683614255083,368.0,2059.0,451.739589688088,8.99,7.0,3.0,0.5689478708869846,0.37,0.5068303345708783,0.14,0
u2029248472455201313,1699.0,0.0,2557.5579637947794,12.13,13.0,1.0,-0.3086078017895247,0.96,0.6,0.54,0
u2557063215741951455,2710.685542388593,4786.477312288991,186.0,2.91,4.0,0.0,0.05,0.97,0.33,0.99,0
u6594473411213718943,1601.0,2355.0,652.0,5.64,9.0,3.0,0.44,0.68,0.41,0.19,0
u4639639833494132210,777.0,861.0,409.0,4.55,17.0,1.5709256480057596,-0.54,0.0469438049718915,0.51,0.62,0
u7402031508202093055,155.0,0.0,2873.0,141.86,37.0,7.0,0.46,1.29,0.8,0.8712104669509965,1
u5397584250120179648,3647.0,1372.0,2076.0,11.34,26.0,3.0,0.88,0.36,0.1,0.41,0
u1725191607239275709,481.10769019266536,33295.0,7228.0,148.0239112513185,23.31060815781085,5.0,0.68,0.38,0.8158523274919444,0.36,1
u5016269559485318345,3393.355743637936,1562.0,311.0,-16.250534419202904,3.044830021803196,2.386825760469265,-0.26,0.13,0.2052309515820883,0.42,0
u6997795799118345123,2722.0,22860.0,5771.0,139.39,3.0,0.0,0.66,0.31,0.827386957382756,0.17,1
u4134301868875365339,872.0,-2705.372981947705,4616.0,122.24,36.0,1.8334130758887428,0.23,0.87,0.82,0.3,1
u1652317611040795352,1483.0,1825.0,51.0,10.23,23.0,1.2256252006420114,0.45,0.63,0.22,0.72,0
u5873393849711591173,2213.0,3594.0,1917.0,1.31,18.0,1.0,0.56,0.6810828856344842,0.12,0.64,0
u4058848990647202529,1090.2552415187124,1295.0,2775.0,5.07,22.0,1.7514963377109118,1.56,0.74,0.26,0.69,0
u5641989977604324626,195.0,141.0,89.0,32.12,5.0,9.0,-0.5,0.58,0.8,0.4,1
u6702306440684399539,1025.0,134.0,-919.4550997894166,0.0,37.0,6.0,-0.89,1.0968445711948678,0.74,0.4145772705106233,1
u6038140873500845754,779.0,1936.635777143356,5205.0,198.32,5.0,2.0,-0.99,0.69,0.9328204711299004,0.18,1
u3621060096534013296,1918.6942111381484,3778.0,0.0,4.84,22.0,2.0,-0.4035873872794362,0.159522491277535,0.4642851799839488,0.67,0
u8639128221698389946,2470.0,278.0,4835.407300142409,77.64,31.0,2.0,-0.157985207974853,0.5863667915404892,0.52,0.3,1
u5105271757244470799,1390.0,0.0,1018.0,-25.33146656652972,12.0,1.0,0.64,0.65,0.64,0.53,0
u8422270873879905576,1302.0,4985.0,277.2959466324048,18.64845234565917,31.45818805001777,2.0,0.8808029936260685,0.56,0.07,0.21,0
u8844338741172107802,946.0817714997404,0.0,533.0,27.58849272135282,27.0,2.0,1.0,0.5170861397611302,0.22,0.08,0
u8991795244871804547,3241.0,1992.0,1281.9316710073151,3.36,7.0,2.5768035929526105,0.17,0.75,0.22,0.94,0
u8576939266752932342,1253.0,10815.20094130105,5921.0,92.17507500861048,13.0,1.0,-0.06,0.33,0.96,0.06,1
u8372328291553313319,603.0,0.0,5912.0,42.78,43.0,5.0,0.41,0.43,0.87,0.37,1
u9575816233638154546,2481.0,818.0,258.0,0.0,29.7981152180209,0.0,-0.3219511069344919,0.0,0.13,0.49,0
u3742823123284032768,165.0,3415.0,-364.4332450879283,7.08,23.0,0.0,0.01,0.55,0.3257529522179708,0.76,0
u7469796084980686652,0.0,245.0,466.5836663247359,157.12,26.812682332667904,5.0,-0.19,1.03,0.63,0.71,1
u8944396340491290098,1713.0,5500.2639796280855,769.0,3.49,12.0,0.0,-0.29,0.5407575929317827,0.55,0.51,0
u6341348606489125249,503.0,-2608.642047270532,1935.0,93.16,47.0,2.0,-0.2864966097663987,0.2116718274687327,0.87,0.09,1
u5835343734050508805,2150.0,980.0,2073.0,9.63,15.772980579214655,2.465311625511043,1.21,0.78,0.9579437468003488,0.75,0
u5492031434351980161,1174.0,71.0,0.0,0.0,4.978944024883809,6.0,2.2148082319046445,0.52,0.68,0.15,1
u8540222683059733372,315.0,25700.0,4622.0,150.19,5.0,5.0,0.7,0.32,0.4561478147542231,0.1789197954917183,1
u1609655168590717458,2520.0,2818.0,1148.0,0.07,12.0,0.0,-0.41,0.4684590090659996,0.64,0.31,0
u3118221678004585892,2291.0,2093.0,899.7199788080544,1.91,17.0,0.0,0.54,0.5284242537638668,0.42,0.78,0
u8035204066528680918,2005.0,3685.0,1011.0,4.43,33.70027695528303,4.0,0.6764558442997817,0.25,0.14,0.2,0
u2068830221046103205,522.0,21476.0,2033.0,23.9,0.0,5.943463781723827,-0.16,0.6889994681470896,0.8876412057022319,0.41,1
u6274408926444361161,3178.4204211301653,9797.764918742678,2059.0,0.0,21.89614457106081,4.0,0.46,0.73,0.47,0.35,0
u6328267086979270015,1022.0,3091.0,880.0,5.18,3.0,-0.009569893418837,0.59,0.8,0.49,0.52,0
u6503500125133963876,226.670786757029,17760.0,3113.0,122.67,4.0,7.0,-1.3609849054792795,0.71,0.88,0.11,1
u4638594625950360981,808.0,1873.0,86.0,9.28,22.0,0.0,-0.21,1.07,0.36,0.8594214669038543,0
u9010918701655119133,1946.0,2211.0,1358.0,0.39,20.0,0.2159443687617841,0.39,0.42,0.12,0.57,0
u6083695014295095593,671.6195044431596,2975.0,0.0,0.0,16.0,0.0,-0.0840338121703099,0.5477577974934105,0.5,0.17,0
u6357463660707178005,989.0,-1511.7401622157854,6339.598991034867,67.89156840086082,2.0,10.0,-1.5414130580962837,0.42,0.72,0.3463640735436532,0
u1199473668719125059,1593.96581925364,4907.782533621676,400.5740976579019,-43.09796314488032,15.0,1.6253155853866654,-0.601597138119801,0.44,0.01,0.55,0
u6742735588736939204,1424.356480415326,268.0,7223.0,6.62,31.0,1.0,0.5,0.67,0.37,0.14,1
u9949248852633832791,-41.47836805966735,309.0,5260.0,212.34611694147983,44.0,0.0,0.72,1.3,0.48,0.22,1
u7042392257173207485,2547.0,5663.967452029411,0.0,5.23,18.0,1.0,0.34,0.1759386866984236,0.52,0.8,0
u2132377127735624952,3456.2146806918745,3880.0,865.0,9.99,5.0,0.0,0.5072436896362005,0.78,0.35,0.89,0
u8053332583897417708,1494.0,3959.0,2237.0,0.0,25.0,0.0,-0.15,0.0,0.05,1.02,0
u4303586158966799644,1520.0,23893.0,870.0,133.31,43.0,7.0,-0.64,0.97,0.89,0.38,1
u9293239204620682242,3731.0,0.0,0.0,-27.71791283007892,18.0,0.0,-0.1149533852782766,0.0,0.29,0.43,0
u2865394758640161579,3391.0,1866.0,1133.150131874481,3.86,29.0,2.3581944849267247,0.06,0.55,0.2,0.7774001352676837,0
u2716429710830133461,466.42852100151583,12871.0,3424.0,50.84,48.0,6.0,2.04,0.49,0.8,0.24,1
u9551551127731046976,204.53798445549296,2513.0,2046.0,0.58,16.0,0.0,1.19,0.16,0.37,1.09,0
u4096172153517743364,796.8941289516042,6882.0,7794.0,70.91159690248422,6.0,3.0,0.45,0.8,0.55,0.69,1
u8317871799134686922,2794.0,0.0,4322.298113349892,187.58710738110105,3.812878640764792,2.0,1.55,0.72,0.6,0.2814431600414805,1
u5772601142144357914,768.0,13905.100634686789,1977.0,49.66,-0.2270150972411331,4.0,-1.02,0.59,0.95,0.1186530795058623,1
u2215989482741392520,751.0,0.0,4004.0,121.30643611874312,6.0,10.114580103012733,0.28,1.18,0.82,0.72,1
u3950624477036494705,2874.0,1432.0,606.0,-18.67063691113292,6.0,0.0,-0.03,0.48,0.52,0.5896708034815301,0
u6963659710846026417,394.70406491225737,20094.0,9277.434090512805,100.6,33.0,6.856556180728495,-1.53,1.01,0.34,0.34,1
u6886981083397923526,2032.0,3609.0,439.0,4.52,20.0,1.0,0.63,0.85,0.3215421661028608,0.46,0
u3319052039811157448,2152.982764417805,4064.0,0.0,3.88,32.0,2.0,0.58,0.43,0.5507757390320137,0.8612215622547712,0
u9013009555721708462,2546.0,2411.0,534.0,10.99,40.353203422568434,0.0,0.92,0.18,0.45,0.17,1
u7194216885155275065,0.0,22862.0,-175.19048530617314,151.25,4.0,4.0,-0.3779662373138029,1.41,0.6897507332913279,0.45,1
u2663909453908118372,3215.5020147946766,2678.0,1629.133463191268,8.42,13.682871684891808,3.0,-0.56,0.59,0.1,0.8342629421368556,0
u5866026023995475437,879.5704451857355,154.0,2622.0,0.0,2.508532307005677,0.0,0.32,0.58,0.54,0.1842586337828129,1
u9012415894606550960,1041.0,2496.0,0.0,24.0007305259062,20.281451487694863,1.0298854924328296,-0.29,0.76,0.43,0.6,0
u7392903249338816498,2050.0,0.0,1710.0,9.55,16.0,2.8585834415733404,1.49,0.76,0.37,0.47,0
u3448322733537296287,2241.0,1847.0,2045.0,5.11,9.0,0.7275571193216086,-0.16,0.58,0.48,0.9602502634147816,0
u1525928704821475114,517.0,-59.36110712399231,6936.0,98.65,7.0,0.0,-0.74,0.0,0.6684058540923453,0.35,1
u5903990952079647487,2727.0,2583.0,2304.0,1.96,21.0,3.0,0.08,0.0,0.3,0.0,0
u5569743317940121608,1022.0,23797.01436450301,3609.0,101.25,8.0,8.0,-1.82,1.41,0.62,0.31,1
u6646976540797452376,2440.0,-95.55872971680924,149.0,3.79,30.0,0.0,0.0145796313517136,0.47,0.47,0.12,0
u5873589385767200276,2495.019729994566,3063.0,1878.0,9.56,-1.3326755260140355,1.0,0.602134436534256,0.4068378253668938,0.2171039855829398,0.66,0
u5778822944140914020,1049.0,3660.0,1664.4894384269994,-10.395666395466504,23.0,0.0,0.64,0.49,0.19,1.1409028270976709,0
u6686230499619742377,1515.0,2899.0,-919.4550997894166,3.15,28.0,1.0,-0.15,0.0,0.21,1.14,0
u5825659789952488309,1736.0,1133.0,1529.0,4.07,23.0,1.0791883367198585,0.49,0.3,0.04,0.531164994747394,0
u3451406681501722065,1059.0,0.0,5875.0,190.03,31.0,3.0,-0.33,0.8784777702092665,0.81,0.4345832725310541,1
u3840661262471650844,0.0,13378.0,6378.0,220.7156835316588,12.03822196730244,0.0,0.11,0.46,0.75,0.1460249348773667,0
u6886817493636577276,1907.0,0.0,1286.805575687517,7.84,12.0,2.0,0.2135872037341969,0.54,0.51,0.19,0
u4547599752817894560,2597.0,2673.0,682.0,5.7,15.0,0.0,0.62,0.27,0.1837424894536102,1.208740157411634,0
u8269598818523770945,1177.0,7711.378750460732,2528.3275106892524,2.69,18.0,1.0,0.64,1.04,0.35,0.53,0
u7625139636157566677,1210.0,4754.0,993.0,2.1,10.0,1.0,-0.07,0.0,0.5117781557172411,0.71,0
u6842422257916675245,87.10110073880668,2507.0,913.0,3.2,24.0,1.104776828897439,-0.11,0.63,0.06,0.63,0
u1577683963251366899,387.0,1851.0,1333.6550407795205,-12.875548507592164,19.0,0.0,0.85,0.29,0.3771205193401152,0.1851662195476623,0
u5172411800043091262,518.4796063817475,166.0,9643.0,131.77,6.0,5.0,-0.62,1.1,0.17,0.68,1
u3065253478102499037,2590.0,3007.0,1657.0,4.09,26.0,2.0,-0.25,0.1859706299567312,0.39,0.55,0
u1376499778925471655,1784.201989804963,5828.811652469872,0.0,4.86,29.0,0.0,0.498565309551543,0.64,0.71,0.56,0
u3708196300665236033,1560.969850825585,1614.0,931.0,2.72,16.0,1.0,0.07,0.0,0.15,0.7343397847247124,0
u6556727805380513206,2724.0,-806.9237310086976,3184.0,0.36,29.597589444145637,0.0259479585567948,0.73,0.4,0.6,0.84,0
u2919719534167437731,2382.0,1927.0,0.0,9.3,2.648935802793008,2.0,0.12,0.64,0.35,0.5468911474850356,0
u5872002816839455046,3337.0,3465.0,464.0,8.64,13.0,3.0,-0.38,0.38,0.0528944783210734,0.51,0
u2405887109004903374,1300.8092141654718,136.0,2749.0,171.47,37.0,6.45081231719738,-1.43,0.86,0.84,0.37,1
u4967038048356669185,1315.704337365699,8323.0,4372.0,168.5251982343559,6.225824598652419,0.0,0.94,0.83,0.8858964055304449,0.56,1
u5035434174356195557,1382.0,3206.0,7471.0,143.45,8.0,5.0,-0.5869880322023839,1.09,0.86,0.18,1
u5907099460784857459,1436.7912157278206,6270.782422068352,176.0,9.53,28.0,1.0,-0.43,0.14,0.22,0.41,0
u7827732467677706951,129.0,313.0,3186.0,123.33,12.73768695601864,3.373912138954742,0.12,0.83,0.76,0.59,1
u5565486669191856194,3018.0,0.0,2640.0,27.3,36.0,1.0,0.41,0.73,0.71,0.77,1
u9056458607230514128,2336.0,979.0,1402.0,22.463194698467458,25.0,2.0,0.42,0.54,0.2609982760693965,0.17,0
u7615782586446514982,1713.0,3825.0553946787486,0.0,4.17,15.0,1.0,0.83,0.01,0.240716706352856,0.65,0
u9060082065457425926,-130.2414499650774,21805.0,7143.0,171.04,2.0,3.0,0.0944143984479234,0.9,0.84,0.6968153440862735,1
u5560047186147166063,1820.0,1754.0,652.0,-37.705224959074926,12.0,-1.1792691230901653,-0.1067224184077617,0.94,0.35,0.06,0
u6678917594755426275,2453.0,3070.0,1239.0,4.39,5.0,0.0,0.65,0.55,0.19,0.8387576792745385,0
u4430289959828411654,1059.0,246.0,1490.0,122.49,8.0,2.0,-1.06,0.61,0.8,0.57,1
u8861205454575899451,0.0,7045.0,993.0,122.1,48.0,5.791023128974371,1.11,1.41,0.9031334955776016,0.519779782017447,1
u6209832105944195657,2963.0,1113.0,751.0,1.63,25.0,3.0,-0.25,0.22,0.58,0.62,0
u7502069559751526695,557.0,3441.0,204.0,4.98,16.0,3.0,-0.05,0.23,0.113064866906228,0.8,1
u1308052348345896704,1718.0318598650356,4578.0,-910.1085588060124,12.33,22.0,0.0,0.51,0.72,0.38,0.16,0
u2601720946357142690,1911.0,4066.0,361.4346330474974,2.83,22.0,3.336924840297095,0.21,0.15,0.51,0.31,0
u8313308692897602735,859.8396265073796,174.0,6667.0,82.94,33.67654643364528,5.0,1.69,0.43,0.07,0.36,1
u7315774674075901050,2454.0,3386.0,1286.0,6.38,20.0,-0.6094016945120546,0.64,0.72,0.01,0.65,0
u9816638608390473463,0.0,4190.0,2958.2408181338537,138.48,31.0,4.0,0.41,0.8,0.49,0.32,0
u3785509643118454240,550.0,1205.0,1157.0,-11.62362119430702,27.0,0.0,1.23,0.0,0.0276521434398313,0.58,0
u7063137339158590421,866.0,-4498.511356171463,916.0,0.0,10.0,-0.3504790133051237,0.35,0.9,0.5575438297514255,0.13,0
u4526658555700181032,977.0,25023.0,7660.0,68.84,6.0,9.0,0.2628008257788585,0.91,0.99,0.56,1
u9029385399198883100,2342.0,2892.0,485.4691577132805,-6.039495473478719,20.0,1.0,1.12,0.8,0.52,0.71,0
u8353209656497404104,1899.0,2702.0,1339.0,4.22,10.0,0.0,-0.94,0.58,0.06,0.39,0
u9969300724857322933,379.0,124.0,0.0,55.69,42.0,3.2367091605484792,1.89,0.70559466407671,0.64,0.35,1
u3544720608846354451,2568.924488790464,402.0,2591.0,0.0,20.0,1.6408830791619131,0.19,1.13,0.17,0.3418925905129823,0
u9614635644288066161,2147.0,2540.0,1348.0,10.77,18.0,3.0,0.11,0.0,0.2,0.81,0
u2719143371488972737,232.0,20647.0,5222.0,167.13,0.0,2.965168021697316,-1.27,0.42,0.27,0.29,1
u6790965516706575282,1416.0858065626694,-4623.026735006293,0.0,206.84,6.0,1.0,-0.63,0.87,0.91,0.33,1
u6541922510553090979,745.7053605027659,27.0,1761.0,150.68,35.0,4.0,1.64,0.62,0.91,0.21,1
u6618103299529963283,775.0,3465.0,173.2955600785482,0.0,11.233454943820742,2.0,-0.12,0.58,0.23,0.61,0
u6450719801201983674,2330.1907278062176,557.0667729955646,1981.0,47.72903737913396,22.30979635023996,2.0,0.71,0.79,0.0362318590130331,0.69,0
u7668694984333755119,3559.417757652823,737.0,2404.0,32.050010969489406,40.0,3.0245931717219285,0.39,0.0,0.55,0.53,0
u7023329632336263085,1525.0,16670.0,6552.121396454912,52.09408186247609,0.0,2.0,-0.27,0.79,0.66,0.27,1
u4185585096989819870,910.191594465732,2.0,8148.0,112.36580191952098,7.0,5.0,-0.28,0.77,0.75,0.2320642598175573,1
u7399273404400447025,2134.0,3209.0,1054.5492934914655,2.47,17.0,0.0475413735937801,1.207869661465904,0.52,0.46,0.4163840909805982,0
u7159389544548084860,3178.0,1833.0,1448.0,3.52,9.0,0.0,0.79,0.42,0.16,0.12,0
u4829326218951317069,637.788039123568,101.0,3763.0,10.04,6.0,4.529823733003391,-1.04,0.809759618760264,0.44,0.54,1
u3578046388395356856,2058.0,5223.0,1023.0,4.77,26.0,1.0,-0.2225562178114856,0.88,0.14,0.92,0
u3831427044954095755,42.0,22945.0,0.0,114.85,0.97558433234466,7.0,1.24,0.63,0.6,0.62,1
u3395281165449033971,374.0,11724.0,6548.321143206415,150.98,-0.6669996287089166,8.0,-1.281165039163698,1.07,0.82,0.23,1
u4208509446943529495,879.0,6.0,0.0,19.37016596991306,3.0,0.0,0.04,1.01,0.77,0.6846569040513709,1
u8364135437896798703,2785.0,3969.714530354433,441.0,2.42,10.0,1.4117763933049152,0.22,0.39,0.22,0.37,0
u7787474193248117746,555.0,9608.0,5442.0,197.95665761250604,3.0,4.0,0.34,0.49,0.86,0.68,1
u3600857620506427367,1211.0,1965.0,2763.0,121.66,9.0,4.0,0.1561081871261545,1.33,0.4,0.5,1
u7598287315112873896,2855.0,2542.0,919.0,20.913259653779097,22.0,1.0,0.29,0.27,0.0687590456810349,1.06,0
u7430978341287493886,1751.0,4604.0,-523.0914526742048,86.61562412233289,19.0,0.0,0.67,0.73,0.4,0.57,0
u6139691490178951856,3065.0,4013.0,559.2125886250336,8.01,8.0,0.0,0.668268793983801,0.28,0.11,0.15,0
u1154926014405512543,2428.0,0.0,0.0,2.98,16.0,1.0,0.41,0.62,0.27,0.09,0
u2345740844776805231,634.0,3493.0,2027.0,3.44,14.0,1.0,0.93,0.1,0.32,1.3100030759616406,0
u6895871985263414937,3811.0,59.0,0.0,17.931379101098738,12.0,1.0,-0.29,0.5039465791076898,0.24,0.71,0
u7816223266947381696,969.0,93.0,5317.0,158.8,7.0,5.0,0.515163557468644,0.61,0.79,0.46,1
u2666706736978009639,1814.0,896.5076351836917,4303.766474734256,0.97,0.0,1.0,0.99,1.05,0.8,0.2063543927701836,1
u8279789558096479215,236.0,10885.0,5033.0,99.9,36.0,6.0,0.78,0.539916088434811,0.7345810324297741,0.35,1
u7673919026073146496,2325.0,0.0,596.0,10.54,26.0,0.0,0.31,0.1,0.62,0.3,0
u7374307603799315438,1527.0,845.0,0.0,34.20712638327108,16.0,0.0821279095574003,-0.48,0.73,0.27,0.17,0
u8679369071961203123,249.8824788390236,2178.0,38.0,16.01431402975364,35.0,0.0,-0.2210793906957402,0.19,0.2700701513662772,0.28,0
u9824879091412152330,672.0,12997.0,6149.0,0.0,8.0,1.0,-1.8059849181077217,1.27,0.58,0.16,1
u8512496678386947847,2032.0,5167.0,-514.575468540532,12.26,21.0,3.2738853831006165,0.45,0.76,0.1774573086324876,0.946459537412638,0
u1571971738127019844,1775.0,3493.0,0.0,0.0,8.0,1.0,-0.24,0.41,0.5077619874011089,0.12,0
u4439970994385388571,1105.618668657285,0.0,3423.0,6.07,34.0,4.382369301447994,-0.05,1.286161068521716,0.81,0.48,1
u5358538009138828919,1742.0,-881.9460265964026,159.8094177865769,6.71,28.683078890543147,0.0,-0.14,0.56,0.49,0.6997404077134575,0
u3096910264617623994,982.0,344.2357340136142,4756.0,19.309717691289727,50.0,6.0,-0.59,1.41,0.54,0.74,1
u1580982955091099099,551.0,263.0,5502.0,54.74,10.878193785153076,7.0,0.72,0.81,0.85,0.27,1
u7933393344184862583,1039.0,1934.0,0.0,9.39,6.0,1.0,0.77,0.86,0.18,1.05,0
u7908275443952173632,2608.0,1002.5616267132108,1594.0,9.68,19.0,-1.1792691230901653,0.35,0.2081552157334386,0.04,0.99,0
u5925323871500681003,2315.0,2964.0,0.0,13.830364491005982,24.0,2.0,0.63,0.66,0.05,0.5405418784440691,0
u7066246390194133848,406.7024085192329,3766.0,512.0,6.0,18.0,-0.0856231339625958,0.68,0.65,0.44,1.17,0
u8582765177238556328,2428.0,109.0,2110.0,104.59,44.0,2.0,-0.26,1.22,0.7756005962962745,0.3,1
u1904005722084661133,3880.0,3502.0,400.0,10.94,15.0,3.0,0.06,0.27,0.2,0.61,0
u2456157245374685181,1756.0,6183.0,898.0,4.39,25.0,0.0,1.197257634610748,0.84,0.25,0.11,0
u6578747097726658376,2153.0,2508.0,899.3944042225127,11.167067035914805,7.0,2.0,0.1249862052400324,0.75,0.57,0.0,0
u2651197238559600825,1460.0,1847.6653598883577,3267.0,73.75,8.0,8.0,1.05,1.36,0.86,0.78,1
u3116328860944085813,803.0,65.0,0.0,109.03724096822089,10.791528352357233,1.8099550576655408,0.62,0.2928343706877797,0.64,0.32,0
u8181544077385676383,790.0,-1848.972891899588,2798.567411913596,10.48,23.58934512004962,1.0,0.6,0.63,0.38,1.22,0
u1452780916682240801,2030.0,717.0,1178.065853917563,1.65,6.525339329803527,3.0,0.35,0.28,0.37,0.83,0
u3454583748367623114,2408.0,4887.749688855133,0.0,4.35,19.33222193496354,0.0,-0.01,0.96,0.01,0.46,0
u5654325587858284592,1003.0,2094.0,969.0,64.78,8.0,2.64068153651631,0.96,0.81,0.2610084487910489,0.3985675241889405,0
u8255115243910578408,997.5849311737456,1551.0,9137.0,232.44,53.0,0.0,-0.49,0.52,0.86,0.61,1
u5911611020830460261,1311.0,-1618.678542463129,1833.0,4.34,23.0,0.0,1.05,0.78,0.3839136659716004,0.0,0
u7968333512679502910,276.0,33418.0,1621.0,76.04,6.0,6.457959484634418,-1.84,0.74,0.55,0.2,1
u4507640904564634260,0.0,14023.0,5734.0,56.25,12.0,0.0,0.06,1.14,0.74,0.1917774924298806,1
u7729613240875148757,1822.912299797793,0.0,5836.0,7.55,6.0,6.0,0.13,0.33,0.99,0.2899880279092478,1
u8043188578586490517,2541.0,3629.798163214452,594.79583240708,2.46,24.0,1.5312570146870297,-0.35,0.5776513808297524,0.03,0.6582262118243531,0
u4125866773794295002,3880.0,726.0,511.3246418719836,5.549699340632144,20.0,0.0,0.27,0.72,0.37307964935014,0.87,1
u2273063421530341076,1115.0,4074.0,3163.0,2.02,10.0,1.9940030552813917,-0.2782120216643072,1.1,0.3,0.94,0
u8305447462499472500,2652.0,5465.0,263.0,6.28,30.0,0.0,0.3,0.84,0.26,0.68,0
u9840767147757033398,1431.0,1078.0,694.0,3.34,0.5186796679596328,1.5726329536345425,-0.207943122190287,0.0,0.21,0.26,0
u1581436976784502543,60.0,20301.0,1059.0,87.39,30.0,0.0,0.14,0.6,0.49,0.29,1
u1000189720652657617,1803.0,35.0,2125.3396568826456,89.62100818143736,34.0,5.0,-1.4709589641470442,1.1828790842916812,0.61,0.1639166920262082,1
u1591148113154114842,3017.0,6403.0,574.1226454592203,13.36,12.0,1.0,0.8132957071355551,0.51,0.17,0.7233097139692272,0
u9154078563769897600,2321.0,4347.366030631018,1932.0,4.09,25.735049801154748,1.0,-0.33,0.662335144328734,0.36,0.59,0
