id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u3183516460512226997,bot,900,44269,9244,469.12,5,6,-1.0,0.02,0.39,0.07
u2498814234192432276,bot,407,53,8585,92.4,6,4,1.0,0.97,0.65,0.05
u8377655629942924137,human,2532,994,417,6.18,19,0,-0.16,0.48,0.88,0.87
u2633019858743376986,bot,964,6,6900,238.06,7,11,-1.0,0.06,0.8,1.0
u4802744767555862032,bot,787,35548,5941,76.83,45,8,-1.0,0.95,0.61,1.0
u2654310115628049978,bot,53,47,2596,433.42,7,5,1.0,0.09,0.44,0.18
u9526890247694286121,human,3413,8486,4217,6.66,15,2,-0.82,0.51,0.03,0.92
u8216241685222267718,human,2158,-461,207,7.06,19,1,1.09,0.34,0.54,0.57
u4797383677920015145,bot,285,72,926,127.31,5,4,1.0,0.02,0.57,0.01
u7178802683468531746,human,3693,2144,2247,4.08,19,1,0.38,0.51,0.24,0.56
u7779709122870987975,human,4843,-1933,2119,8.72,18,0,-0.18,0.48,0.18,0.42
u3288938781627991146,human,2422,1197,2549,8.7,17,0,0.79,0.33,0.35,0.95
u2468340914673770763,human,4099,3428,590,6.47,14,1,0.77,0.37,0.18,0.55
u7468149635089260607,bot,508,49080,10725,79.83,30,4,-1.0,0.08,0.44,0.27
u4528324623494817703,bot,912,31,-887,92.96,41,10,-1.0,0.08,0.66,1.0
u1357171429701472912,human,4603,3440,1003,9.05,21,0,0.54,0.53,0.09,0.82
u5341349175503144055,human,3755,292,1030,7.63,16,0,-0.4,0.35,0.23,0.71
u2840734438975171201,bot,929,31,6112,273.46,7,2,-1.0,0.03,0.85,1.0
u9471223593526350288,bot,967,41545,5001,227.65,8,8,-1.0,0.08,0.4,1.0
u4225029719784582868,human,2181,3932,1304,2.29,20,2,-0.33,0.32,0.12,0.93
u8568112305374821658,bot,398,29509,7316,247.02,45,4,-1.0,0.82,0.99,1.0
u9036536533296857894,human,3777,4561,2692,3.51,28,0,0.07,0.47,0.24,0.72
u3056106858250482362,human,2786,3577,1660,3.8,19,1,0.4,0.43,0.11,0.81
u7087731643824398171,bot,198,15648,3268,347.08,7,2,-1.0,0.9,0.7,0.09
u4675199976963634231,bot,403,37,6251,376.12,45,7,-1.0,0.91,0.52,1.0
u3569659645908548012,human,2103,3099,437,5.93,21,0,-0.46,0.43,0.24,0.77
u1640293418962402313,human,4793,5006,-1224,3.89,25,0,-0.44,0.39,0.2,0.91
u8132679315338431312,bot,666,49157,838,288.55,6,4,-1.0,0.82,0.5,1.0
u4238751379307936856,human,1462,5975,3091,7.19,19,1,0.42,0.6,0.3,0.73
u5698438059844707765,bot,597,90,9083,334.26,8,6,1.0,0.81,0.84,1.0
u7267448371482546846,human,2446,4695,265,8.96,23,1,-0.26,0.41,0.25,0.81
u8781400775039426597,bot,929,17688,8007,269.42,7,3,-1.0,0.03,0.57,1.0
u4054318423795658535,bot,853,90,8262,265.7,42,8,1.0,0.0,0.94,1.0
u1254570034292185209,bot,483,31048,-237,393.35,8,5,1.0,0.85,0.64,1.0
u9089251550218094950,human,3907,-824,2697,6.66,22,1,-0.5,0.33,0.06,0.65
u3409284955653549218,human,2459,1710,1295,6.96,17,2,-0.17,0.36,0.16,0.7
u6354995109802188507,bot,328,96,-634,221.71,33,5,-1.0,0.92,0.52,1.0
u1352860362262289029,human,3313,4853,1175,9.14,19,0,0.36,0.5,0.19,0.43
u6502398627617719548,bot,997,69,3124,324.67,35,3,-1.0,0.07,0.59,0.15
u4188400799759700492,bot,375,49164,8150,102.44,30,4,-1.0,0.03,0.83,0.04
u8253519653706788313,human,4717,5425,598,7.32,25,1,0.55,0.39,0.25,0.58
u5025023139595233311,human,4133,2681,680,2.34,13,1,0.65,0.49,0.08,0.44
u2066644117861998381,bot,191,10555,4117,454.14,8,5,1.0,0.1,0.83,1.0
u9296466779763124963,human,2023,4782,1464,9.61,20,1,0.45,0.55,0.17,0.67
u2753167264285935149,human,4861,1604,108,4.35,20,1,0.48,0.31,0.01,0.53
u1409393487725035148,bot,896,33949,5216,162.69,41,6,1.0,0.88,0.7,1.0
u5021920740385420240,bot,503,24432,1598,452.85,49,6,1.0,0.91,0.59,1.0
u5795418783712728803,human,2830,5512,2500,2.1,26,0,-0.06,0.31,0.02,0.85
u8438749769984540278,bot,656,20892,-1263,218.29,44,2,-1.0,0.03,0.85,1.0
u7335138963629014380,bot,418,61,2812,432.68,43,6,-1.0,0.89,0.78,0.04
u9672396545538953332,human,3849,-1364,2242,2.47,22,0,-1.03,0.59,0.37,0.55
u7797972809347788970,bot,88,58,3549,138.45,7,7,-1.0,0.91,0.83,1.0
u2817328333720801091,bot,637,38566,3623,343.51,7,7,-1.0,0.06,0.67,0.2
u4978016376320007766,human,1885,2688,1775,7.45,22,3,0.17,0.51,0.2,0.59
u9751822380817042858,human,3825,4244,2331,6.07,16,0,0.23,0.34,0.54,0.52
u9492612156343941908,bot,832,66,4758,474.12,6,8,-1.0,0.1,0.44,1.0
u6747594175445466447,bot,698,75,10131,341.4,6,4,-1.0,0.01,0.61,1.0
u7118669454145275526,human,3380,3611,697,1.47,16,0,-0.64,0.39,0.36,0.98
u2149465653008631699,human,2259,493,2086,3.22,17,0,0.64,0.42,0.11,0.56
u9301466831802192032,human,3006,4497,2471,1.91,13,1,-0.18,0.33,0.05,0.71
u5677379567439178640,human,2960,1236,2070,4.26,10,4,-0.43,0.48,0.19,0.47
u7151001353749350294,bot,278,49005,6162,107.22,7,7,-1.0,0.1,0.78,1.0
u4008506266253029397,human,1860,1807,1783,1.32,14,1,-0.34,0.46,0.12,0.66
u7430612585636410934,human,3736,-277,1722,2.39,21,1,0.51,0.54,0.03,0.51
u6113552591752531744,bot,243,6,4107,381.33,30,1,-1.0,0.99,0.95,0.28
u2769412568131432182,human,3126,6567,4085,9.35,20,1,-0.43,0.38,0.38,0.46
u7132891487184248574,bot,548,28164,620,215.11,6,4,1.0,0.98,0.69,0.22
u4496997968836013159,human,4617,1668,3007,3.85,20,1,-0.26,0.5,0.31,0.88
u7900323352907658604,human,1800,1668,1790,5.67,14,1,-0.01,0.32,0.3,0.44
u2605118901180318630,human,2257,2565,562,5.05,20,0,0.17,0.45,0.35,0.88
u6249069527258522287,bot,874,1,8162,60.01,39,6,1.0,0.93,0.8,0.16
u4745382362973408538,bot,274,28677,3427,364.62,39,5,1.0,0.08,0.73,0.18
u8689757449666272482,human,3862,6772,1081,9.73,18,2,-0.0,0.36,0.08,0.93
u3802751737312221835,bot,585,37005,3106,430.97,6,2,1.0,0.92,0.52,1.0
u2938593070068215148,bot,415,29044,4600,342.73,5,5,-1.0,0.98,0.71,0.25
u8247346014893188680,bot,283,39013,5850,381.94,48,6,1.0,0.92,0.64,0.18
u6595465331087368678,bot,174,12678,8558,367.72,36,3,1.0,0.03,0.21,0.27
u3972224561142745514,bot,635,36121,8040,73.75,43,5,1.0,0.88,0.76,1.0
u5074756774178682697,bot,978,17155,3965,377.79,45,5,1.0,0.06,0.84,1.0
u7231561381581251177,human,3254,-467,2837,1.32,20,0,-0.42,0.37,0.15,0.57
u5714747947205862042,human,3240,4309,2052,4.91,18,1,-0.7,0.53,0.1,0.77
u8320916867829381826,bot,770,15260,7286,415.17,33,3,1.0,0.06,0.66,1.0
u9852887624901445956,human,1631,1082,-937,8.62,18,1,-0.39,0.33,0.04,0.52
u7788046246805784409,human,3843,2798,1299,4.85,15,2,0.12,0.35,0.03,0.53
u7076825584320701733,human,1294,-536,3978,7.15,15,2,0.13,0.42,0.42,0.66
u3617467591554574600,human,2775,5788,2111,8.7,15,3,0.04,0.49,0.29,0.65
u7122970916297419177,bot,178,30313,-41,391.44,31,3,-1.0,0.93,0.85,1.0
u6711672801153804663,human,1906,2089,979,3.8,13,1,-0.81,0.54,0.05,0.4
u1861344856449934811,human,4621,-1268,55,8.38,24,0,-0.1,0.37,0.36,0.45
u9780647017656628004,bot,712,31422,5725,279.5,42,7,1.0,0.92,0.95,0.12
u3166280451043006148,bot,252,35811,4433,143.42,36,4,1.0,0.94,0.49,1.0
u3863114202715543104,human,4329,6773,859,4.13,22,1,-0.27,0.35,0.28,0.76
u8439229682324737279,human,2930,1404,1287,6.59,26,1,-0.43,0.4,0.02,0.44
u2359100435549007336,human,3926,45,1242,9.95,29,2,-0.51,0.46,0.13,0.51
u1426246332815031823,human,2745,6667,2997,8.65,25,1,-0.67,0.43,0.11,0.8
u6638007260876802307,human,4043,775,758,5.09,17,1,-0.48,0.56,0.03,0.77
u8088063095780174045,human,4387,2844,1556,3.06,10,0,0.29,0.39,0.33,0.46
u5200472732991020784,bot,976,23612,3041,375.15,40,3,1.0,0.95,0.64,1.0
u9173170406398152268,human,3682,651,1214,6.81,25,1,0.48,0.59,0.04,0.71
u6309626886861114844,human,4777,569,700,5.65,12,1,0.02,0.51,0.16,0.6
u7625571582784209388,bot,620,80,10852,476.88,6,3,-1.0,0.08,0.74,1.0
u4541576275166774695,bot,979,22185,1713,459.06,9,4,-1.0,0.93,0.88,0.17
u4686147029556232341,bot,368,24362,6192,336.7,39,5,1.0,0.03,0.87,0.05
u2361105382310003636,bot,272,43,4548,250.54,31,2,-1.0,1.0,0.79,1.0
u7342197364927982313,human,4635,649,1063,3.57,17,0,0.5,0.37,0.46,0.59
u9233333627919491719,human,3958,3094,1893,5.29,16,2,0.26,0.5,0.22,0.53
u8936163452341400888,human,4341,5007,1668,3.51,17,0,-0.09,0.3,0.01,0.44
u9166975029270134573,human,1355,3590,716,2.91,27,0,-0.12,0.32,0.2,0.93
u8179661035476438549,human,3965,1476,1784,7.85,18,0,0.13,0.44,0.0,0.78
u3018453224412307859,human,2747,4399,1234,1.27,21,3,0.09,0.43,0.02,0.72
u8416604352745760975,bot,210,54,5262,421.2,35,7,-1.0,0.1,0.54,0.09
u7418653212932129584,human,1838,-4729,3270,5.65,19,3,0.66,0.56,0.34,0.41
u5284716461124542739,bot,550,76,-1861,266.32,44,6,-1.0,0.01,0.58,0.16
u6141161048498969764,bot,817,24838,3175,108.78,48,7,1.0,0.04,0.96,0.05
u9462167227344057670,human,3262,4972,2158,7.21,33,2,0.12,0.51,0.04,0.8
u2119335529715634727,bot,450,17817,-4794,319.3,6,5,1.0,0.04,0.75,0.25
u2229836124501487295,human,4162,-646,2012,3.69,20,0,0.55,0.52,0.19,0.49
u5285577465845883759,bot,636,20790,6998,226.35,38,5,1.0,0.1,0.74,0.08
u5898826944631955393,human,2284,2565,-403,1.72,27,1,0.08,0.45,0.01,0.66
u6155175908770219268,bot,54,12543,4506,106.35,49,6,-1.0,0.05,0.96,0.03
u3926557084162953253,human,2168,3050,1505,3.27,16,1,-0.24,0.44,0.61,0.66
u7965951837341338531,human,4974,4674,2507,6.9,21,2,0.26,0.59,0.27,0.83
u5082019359549324625,human,4241,6659,2409,4.65,18,1,0.47,0.36,0.1,0.51
u8517108221435627602,human,3987,6603,1311,2.45,16,0,-1.14,0.41,0.03,0.51
u9227435056044594824,human,4188,313,3377,4.79,11,1,0.5,0.3,0.05,0.51
u4935988769017635907,bot,148,35765,6788,307.95,31,9,-1.0,0.8,0.81,1.0
u9364258579835792979,bot,612,17928,5930,195.53,30,7,-1.0,0.05,0.8,0.16
u5112827094063470107,bot,844,40408,5212,366.1,38,3,1.0,0.97,0.67,0.04
u2467972563806154297,human,3369,3997,-130,3.87,14,2,-0.99,0.59,0.55,0.61
u8945888065722004471,bot,428,41088,5643,248.3,9,6,-1.0,0.91,0.86,1.0
u5151160849391960968,human,4783,7762,1380,6.12,20,2,0.41,0.48,0.3,0.9
u7933917004753166495,human,3167,-1856,1066,7.32,10,4,-0.0,0.43,0.45,0.63
u8746367857525201520,bot,45,44173,5232,492.4,32,8,-1.0,0.85,0.72,0.17
u3557745734375819183,bot,708,13544,8230,323.35,5,1,-1.0,0.96,0.56,0.11
u8172784348990299537,human,1307,5503,1811,4.2,31,2,0.1,0.55,0.02,0.87
u5469618587097884563,bot,338,16923,815,326.7,6,6,1.0,0.05,0.88,1.0
u3206653645602330089,human,2741,961,2232,6.1,24,0,-0.35,0.31,0.17,0.49
u5057108619597710511,human,3279,7269,1904,3.72,16,1,0.62,0.39,0.12,0.49
u7581289769380475639,human,1942,5023,602,5.47,22,3,0.2,0.56,0.09,0.91
u3162821535786957553,human,3669,-2933,1024,2.6,9,0,-0.7,0.34,0.2,0.47
u4097646808655929113,human,2010,3342,3132,7.21,19,1,-0.04,0.41,0.65,0.96
u9236718742102899812,bot,640,49862,4777,394.77,9,4,1.0,0.05,0.83,0.09
u1743197728720775815,bot,951,48072,1243,394.7,9,2,1.0,0.98,0.71,0.0
u2391167305365093255,human,2650,7297,444,7.59,23,0,0.43,0.51,0.16,0.66
u4532876997299794904,human,4513,2728,2069,8.87,26,1,0.14,0.55,0.01,0.89
u2409379781562511857,bot,352,48983,405,105.79,36,4,-1.0,0.96,0.75,0.19
u2973367008294068878,bot,124,13481,2081,230.32,34,4,1.0,0.94,0.77,1.0
u4826480965231922513,human,2459,3243,627,7.16,24,1,0.33,0.31,0.19,0.53
u4051842138373910202,bot,563,35272,6958,207.34,33,5,1.0,0.05,0.79,0.03
u5297393220413329499,human,1814,4238,1423,6.88,16,0,0.54,0.38,0.2,0.99
u1574299861553262127,bot,881,34805,7823,147.13,48,5,-1.0,0.95,0.72,0.27
u8682065123119405372,human,2420,3552,1499,7.13,21,0,0.37,0.31,0.07,0.67
u4592289504054904479,bot,795,69,6834,70.11,49,8,-1.0,0.86,0.79,1.0
u8100112828629220993,human,2852,2254,1879,1.64,20,1,-0.47,0.39,0.14,0.53
u9725882107702164086,bot,973,16251,4454,134.96,6,4,1.0,0.93,0.92,0.25
u1180150460597783406,bot,936,1,5447,380.96,42,11,-1.0,0.99,0.31,0.28
u9122624089242389080,human,1598,507,-75,4.89,14,1,-0.02,0.47,0.01,0.55
u6309806288228450691,bot,256,55,8047,291.54,36,5,1.0,0.03,0.99,0.28
u5399361541529446068,human,2434,3655,1365,6.63,33,1,-0.27,0.56,0.28,0.62
u9695257051368155076,bot,383,32121,7013,240.8,35,2,1.0,0.02,0.69,0.04
u3754215601899363708,human,3221,1860,-564,6.72,18,1,0.02,0.51,0.14,0.92
u4596991940624891645,bot,841,17,10116,104.07,45,2,1.0,0.98,0.81,1.0
u9223941659071320213,human,2403,6152,858,4.1,24,0,-0.07,0.46,0.05,0.72
u8708236466594513585,bot,791,53,5889,419.25,8,4,1.0,0.05,0.93,0.17
u5964208504861948557,human,1690,5927,491,9.92,26,0,-0.24,0.38,0.81,0.52
u7775803257636597727,bot,611,56,3693,302.9,6,3,1.0,0.02,0.55,1.0
u8377481686215250849,human,2708,-662,1356,8.27,34,0,0.11,0.55,0.0,0.47
u9280848076293194485,human,4674,2538,2016,3.79,15,3,-0.41,0.39,0.21,0.76
u5503122148213471564,human,4486,2292,313,1.28,17,1,0.15,0.59,0.66,0.88
u3517383940624090175,bot,388,65,6889,151.54,9,6,1.0,0.84,0.56,0.01
u5479256849825329758,human,1748,2410,1930,8.22,17,0,0.04,0.57,0.01,0.5
u4586574657545710522,bot,125,27639,7947,174.51,48,7,1.0,0.04,0.98,0.23
u7169270250661254638,human,1156,3002,2101,8.8,14,0,-0.05,0.52,0.19,0.42
u8361563618864545299,bot,541,38201,13471,388.92,47,6,1.0,0.96,0.63,0.23
u7679394322837752863,human,4513,5429,2639,1.78,19,1,-0.39,0.39,0.12,0.87
u8752296415279210258,bot,693,45,8135,247.4,9,2,1.0,0.08,0.86,1.0
u9481274485514101116,bot,469,99,2731,380.67,36,6,1.0,0.89,0.92,0.11
u5926421009802476409,human,3826,328,745,4.81,19,1,0.02,0.37,0.16,0.53
u9364942339472836089,bot,86,85,359,75.48,9,8,-1.0,0.08,0.51,1.0
u6459247289990021862,bot,913,32642,8718,491.4,7,5,-1.0,0.88,0.95,0.06
u7115093431090675254,human,1776,3090,1638,1.42,19,0,0.52,0.47,0.28,0.42
u1774278631016900863,bot,810,77,5762,275.34,8,1,-1.0,0.93,0.79,0.19
u4953255032061377982,bot,434,50,3907,294.41,49,4,-1.0,0.88,0.5,1.0
u8995292526455894920,bot,798,28299,4161,154.38,46,3,-1.0,0.09,0.89,0.25
u2676154419956276893,human,1097,637,3214,3.24,25,1,0.11,0.48,0.08,0.63
u3399518453768614955,bot,51,42,231,259.62,7,4,1.0,0.1,0.6,1.0
u4019295438723150707,human,2923,1453,3479,9.31,19,2,-0.86,0.6,0.01,0.58
u5193861069521772124,bot,631,39140,3665,412.04,30,3,-1.0,0.85,0.8,1.0
u4112893131044694713,bot,56,84,-1692,402.67,35,4,-1.0,0.9,0.83,0.2
u9113246873849951029,bot,137,16,5379,457.98,8,9,-1.0,0.94,0.23,1.0
u3566464289243032164,human,3648,3386,1582,8.88,20,2,-0.52,0.52,0.07,0.93
u9773309486652962618,bot,552,84,2540,91.5,5,4,1.0,0.99,0.51,1.0
u4888249255444938098,bot,596,59,5331,464.31,5,6,-1.0,0.81,0.94,1.0
u8700694015679978989,human,4370,10897,1238,9.5,27,1,-0.98,0.5,0.4,0.61
u5337814929478766221,bot,469,9,3556,275.97,39,3,-1.0,0.08,0.74,0.11
u7908529404791901574,human,1633,-571,1000,4.13,29,1,0.03,0.5,0.05,0.99
u1480404876197060094,human,3185,-123,3478,4.76,25,1,-0.63,0.49,0.33,0.97
u9779909508126864773,bot,197,19,625,95.1,7,7,-1.0,0.07,0.86,1.0
u3068084423052951619,human,4106,3844,1627,7.96,16,0,-0.31,0.51,0.12,0.48
u1632892759894644727,bot,617,23449,2656,354.53,5,5,-1.0,0.02,0.95,1.0
u9829401257153061791,human,1623,3006,1724,2.06,19,2,-0.25,0.37,0.27,0.6
u1371315765377852579,human,1592,1899,1369,9.11,15,0,0.4,0.54,0.12,0.49
u1286201213502188909,bot,19,30084,7080,246.96,8,7,1.0,0.83,0.76,1.0
u3280785899209474341,human,4038,337,1290,8.36,35,0,-0.25,0.35,0.1,0.43
u8740519924338609461,human,3250,-976,1559,8.9,21,1,-0.02,0.31,0.12,0.56
u6730809935843270646,human,4229,106,1264,6.42,16,2,-0.47,0.41,0.13,0.56
u3200188742826887051,human,3607,-4639,1217,8.63,20,0,0.01,0.36,0.25,0.76
u5367829840465757332,human,1246,1061,335,5.71,19,1,-0.64,0.38,0.22,0.64
u2055056417035233201,bot,813,20390,5328,302.58,35,6,-1.0,0.9,0.86,1.0
u9741515655429246818,human,4774,3460,2461,3.35,15,2,0.4,0.54,0.05,0.79
u5289181443412493883,bot,752,41262,936,318.03,5,1,-1.0,0.94,0.33,0.27
u3363430960219824880,human,3128,-67,388,3.28,16,0,0.38,0.51,0.42,0.67
u4402457440029208349,bot,677,48313,4936,62.86,42,5,1.0,0.09,0.8,0.13
u6588373719836015287,bot,156,37355,7669,166.75,6,7,1.0,0.05,0.81,0.03
u9888884088144171589,human,1277,4643,63,2.44,16,1,-0.1,0.56,0.08,0.47
u7625676030176136767,human,1872,1600,2407,8.73,28,0,-0.89,0.52,0.38,0.88
u8173863877632984747,human,4370,4890,2802,9.39,22,1,1.34,0.34,0.08,0.48
u2510472948492646592,bot,908,31214,2525,119.89,6,2,-1.0,0.92,0.63,1.0
u3868827682999103692,human,1583,4893,1643,8.11,17,0,0.53,0.47,0.16,0.74
u6337424621629889557,bot,949,39495,3963,60.92,8,10,1.0,0.82,0.67,0.07
u9567471960396848227,bot,410,24,4817,467.44,39,3,-1.0,0.03,0.95,0.08
u6310787402839387675,bot,941,44012,11661,132.79,32,3,1.0,0.87,0.47,0.27
u9375062994612560317,human,1663,6449,2033,2.04,18,0,-0.43,0.36,0.05,0.82
u4461595708837777570,human,3474,559,1544,8.54,13,0,-0.31,0.57,0.12,0.55
u9683533553264960803,bot,359,57,1612,391.9,6,6,1.0,0.99,0.69,0.03
u2829269335131763744,bot,674,11132,5938,498.59,48,6,-1.0,0.08,0.82,1.0
u6461138852350820678,human,1804,4408,678,2.57,20,1,-0.6,0.55,0.16,0.62
u8660671154361473851,bot,431,21901,7987,434.05,9,3,-1.0,0.09,0.47,1.0
u3239890215664809258,human,2281,13,1517,8.01,17,0,-0.14,0.41,0.01,0.88
u7430470425223246892,bot,846,44359,2446,335.37,8,7,1.0,0.02,0.68,0.22
u3781609261602524852,human,1488,349,1334,4.73,21,0,0.63,0.4,0.76,0.6
u7311175693156536664,bot,280,25908,6114,120.42,6,3,1.0,0.87,0.82,0.17
u8429684119123301200,human,4831,-2223,1212,9.18,27,1,-1.28,0.53,0.1,0.64
u8343899824728405737,bot,668,23747,7046,405.0,31,2,-1.0,0.08,0.89,1.0
u6219806456363956531,human,2510,719,2220,8.9,24,0,-0.12,0.3,0.27,0.87
u1378795911047465542,human,2141,3169,2418,3.14,14,0,-0.08,0.43,0.63,0.81
u5913707621957130376,bot,680,95,5593,159.6,45,8,1.0,0.9,0.54,1.0
u7101457416147840616,bot,399,40995,5848,450.89,46,8,-1.0,0.02,0.55,1.0
u1636013619370113983,human,4046,6512,331,6.03,23,2,1.48,0.41,0.2,0.53
u6972532346615145846,bot,327,6,3245,449.41,35,3,1.0,0.84,0.65,0.21
u1116695461193772332,human,3401,-172,296,1.52,21,1,0.16,0.47,0.24,0.78
u4874358051385231821,bot,359,36738,1827,463.7,9,9,-1.0,0.97,0.55,1.0
u5521312720276178796,human,2117,2324,1198,8.29,26,1,0.42,0.51,0.62,0.71
u4998547585899206755,human,4412,-1386,80,7.6,10,1,-0.13,0.52,0.56,0.47
u4340595012558007447,human,2971,4866,1158,3.7,19,2,-0.1,0.32,0.38,0.62
u9223328023273125016,human,4040,6704,387,6.94,8,2,-0.37,0.51,0.07,0.58
u5240347040814868866,human,4036,3420,110,7.04,27,2,-1.68,0.57,0.22,0.41
u2411094289614777848,human,1661,3764,1608,1.81,17,1,-0.56,0.48,0.11,0.53
u2624576690161980906,bot,431,50,4264,306.3,8,5,1.0,1.0,0.43,1.0
u5812264331491803714,bot,861,49157,7768,367.03,42,5,-1.0,0.09,0.9,0.0
u6999410760733247825,bot,179,88,6536,399.18,7,7,-1.0,0.89,0.78,0.2
u6680788733446856358,human,4456,5477,2240,2.12,21,0,0.05,0.57,0.26,0.69
u9481975795007759568,human,1652,3297,193,2.52,16,1,0.14,0.37,0.25,0.56
u8144806265326514970,human,4015,1523,1100,5.17,15,0,0.27,0.48,0.09,0.72
u5287703773939662367,human,1460,2924,3638,4.3,25,0,-0.07,0.35,0.04,0.85
u8616057403817185103,bot,985,3,2262,447.89,33,1,1.0,0.1,0.57,0.09
u6464613835893934243,bot,404,73,6307,152.57,9,9,-1.0,0.98,0.85,1.0
u3972735020641653239,human,2571,4374,1109,6.69,16,2,-0.61,0.34,0.21,0.56
u3264293250142166944,bot,134,30486,2787,158.88,5,6,1.0,0.01,0.61,1.0
u9620365357983123875,bot,486,94,8284,481.33,36,11,-1.0,0.01,0.57,0.02
u3572658979447474724,human,2408,2047,350,8.26,22,1,-0.53,0.55,0.19,0.93
u5157914575543637214,bot,444,58,5174,335.25,48,5,-1.0,0.92,0.94,0.16
u7921921985663325579,human,2088,3075,1610,9.28,16,1,0.1,0.55,0.59,0.81
u6255935285236539989,bot,158,54,5381,66.28,38,7,1.0,0.02,0.9,0.09
u7162950860297908949,human,2959,2706,3103,4.95,19,1,0.25,0.57,0.4,0.88
u4102711211213812075,human,2309,3764,2110,8.11,22,1,-0.59,0.36,0.15,0.68
u5559172737617682945,human,3434,1747,3581,7.63,23,0,-0.4,0.46,0.17,0.83
u3997726591730584461,human,4013,2720,2288,8.54,15,0,-0.01,0.31,0.05,0.77
u5496854459322535559,bot,300,46,7319,466.53,6,5,-1.0,0.86,0.88,1.0
u4272682629975866503,human,4294,1384,933,8.2,23,0,-0.08,0.54,0.04,0.69
u3382880419394534878,human,2031,-282,1366,6.83,18,1,1.01,0.45,0.05,0.47
u3579394236581442118,human,3200,4347,1015,6.54,19,2,1.11,0.37,0.01,0.66
u6498559406911825510,bot,474,39045,4389,317.29,6,8,1.0,0.09,0.7,1.0
u9117557487453914938,human,1866,-161,496,4.13,22,2,-0.0,0.46,0.08,0.65
u6126267430032214417,bot,94,21,9919,415.21,32,3,-1.0,0.93,0.66,0.28
u5765045341967434602,human,1745,545,1365,6.75,22,1,-0.39,0.33,0.02,0.8
u2762184511064652479,bot,816,22034,3864,296.0,5,3,1.0,0.82,0.68,0.04
u3226116631177378599,bot,101,96,5372,379.52,9,3,-1.0,0.9,0.81,0.12
u4748637773890244661,human,2536,-771,2004,8.14,18,2,-0.0,0.31,0.33,0.79
u6120596704018788376,bot,291,44,6647,489.52,7,6,-1.0,0.99,0.69,1.0
u3216597045212812329,human,4849,236,1154,4.52,23,0,-0.8,0.51,0.1,0.62
u5391183865000740383,human,4779,6023,483,8.16,11,0,-0.2,0.45,0.03,0.59
u7565587319848035427,human,1043,2921,-759,4.88,15,2,-0.52,0.59,0.48,0.42
u5133680581674694533,bot,993,15357,3654,355.42,37,8,1.0,0.81,0.21,0.27
u1159041036058732051,bot,661,41651,3845,163.93,6,11,-1.0,0.84,0.7,0.1
u3713844226760792110,human,2905,-97,785,1.44,25,0,-0.08,0.54,0.38,0.82
u4729942028217911996,human,4195,5270,1789,7.93,21,0,-0.75,0.31,0.2,0.54
u3244094031147103885,bot,560,41,2298,128.9,7,6,1.0,0.81,0.87,0.1
u7123950296791221435,human,4463,7221,2158,8.32,25,1,-0.26,0.55,0.14,0.4
u4403612922874745786,human,4608,3372,1226,8.3,17,0,-0.2,0.34,0.26,0.62
u6104886954829781363,human,4475,-2599,2265,4.67,10,1,-0.43,0.59,0.2,0.55
u4170602313965010933,bot,184,27770,7725,166.39,45,3,1.0,0.86,0.84,0.15
u6076437655272923110,bot,345,21489,5530,420.35,5,8,1.0,0.84,0.67,1.0
u4244879352968428827,bot,696,11492,6964,220.38,9,9,1.0,0.96,0.45,1.0
u5185061400901471547,human,3921,3398,598,4.51,19,0,-0.25,0.32,0.14,0.66
u3828097921035716450,human,1348,-386,2017,7.85,19,0,0.3,0.37,0.17,0.89
u3126338137807125961,human,1564,671,2496,5.86,17,2,0.89,0.32,0.32,0.44
u7652673783882796484,bot,234,34809,4498,186.52,42,3,1.0,0.88,0.5,0.0
u3910416088528139329,human,3350,3806,1575,8.7,16,2,-0.31,0.43,0.03,0.52
u7851868414241874876,human,3823,115,936,8.9,14,0,-0.74,0.55,0.35,0.63
u9770297472404578657,human,2497,738,2452,7.78,23,0,-0.57,0.51,0.13,0.44
u7365635233846320060,human,1489,3682,1993,2.45,20,0,1.07,0.48,0.22,0.91
u2766653657482656506,bot,930,37653,4610,213.24,30,4,1.0,0.02,0.76,0.25
u7812425492300626906,bot,330,51,6148,203.75,37,6,-1.0,0.03,0.88,1.0
u3550258944294809666,human,1747,-140,1496,3.85,28,1,0.5,0.48,0.17,0.49
u6437979364979271427,bot,623,3,1238,163.17,31,5,-1.0,0.04,0.91,0.08
u8011680238291839724,bot,791,49,8261,66.66,6,2,1.0,0.9,0.71,1.0
u6504423032175630867,human,3026,-2703,2295,6.69,20,2,0.29,0.41,0.09,0.53
u8679641163380036670,human,4044,1412,2283,1.04,28,1,-0.36,0.39,0.13,0.65
u3732391343382966425,bot,811,17,1774,211.59,47,3,-1.0,0.86,0.9,1.0
u4328540354763576894,human,1243,3371,4513,8.23,16,1,-0.27,0.57,0.3,0.81
u3787926485932958099,bot,236,51,5333,194.74,6,5,-1.0,0.08,0.48,1.0
u7530317896103442981,human,4854,-2205,1778,4.85,29,0,-0.41,0.51,0.0,0.99
u2167521741417550801,bot,338,44239,1368,170.46,36,4,-1.0,0.97,0.58,0.15
