id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u5569743317940121608,1,1022,24215,3609,101.25,8,8,-1.82,1.41,0.62,0.31
u6646976540797452376,0,2440,139,149,3.79,30,0,0.27,0.47,0.47,0.12
u5873589385767200276,0,2824,3063,1878,9.56,2,1,0.43,0.54,0.29,0.66
u5778822944140914020,0,1049,3660,1541,3.18,23,0,0.64,0.49,0.19,1.08
u6686230499619742377,0,1515,2899,0,3.15,28,1,-0.15,0.0,0.21,1.14
u5825659789952488309,0,2989,1133,1529,4.07,23,3,0.49,0.3,0.04,0.5
u3451406681501722065,1,1059,0,5875,190.03,31,3,-0.33,0.96,0.81,0.37
u3840661262471650844,1,0,13378,6378,214.68,10,0,0.11,0.46,0.75,0.24
u6886817493636577276,0,1907,0,587,7.84,12,2,0.22,0.54,0.51,0.19
u4547599752817894560,0,2597,2673,682,5.7,15,0,0.62,0.27,0.19,1.35
u8269598818523770945,0,2840,2401,1124,2.69,18,1,0.64,1.04,0.35,0.53
u7625139636157566677,0,2592,4754,993,2.1,10,1,-0.07,0.0,0.46,0.71
u6842422257916675245,0,0,2507,913,3.2,24,1,-0.11,0.63,0.06,0.63
u1577683963251366899,0,387,1851,1309,9.61,19,0,0.85,0.29,0.3,0.2
u5172411800043091262,1,1099,166,9643,131.77,6,5,-0.62,1.1,0.79,0.68
u3065253478102499037,0,2590,3007,1657,4.09,26,2,-0.25,0.18,0.39,0.55
u1376499778925471655,0,1439,4101,0,4.86,29,0,0.36,0.64,0.22,0.56
u3708196300665236033,0,1840,1614,931,2.72,16,1,0.07,0.0,0.15,0.92
u6556727805380513206,0,2724,993,3184,0.36,25,2,0.73,0.4,0.6,0.84
u2919719534167437731,0,2382,1927,0,9.3,5,2,0.12,0.64,0.35,0.59
u5872002816839455046,0,3337,3465,464,8.64,13,3,-0.38,0.38,0.1,0.51
u2405887109004903374,1,677,136,2749,171.47,37,6,-1.43,0.86,0.84,0.37
u4967038048356669185,1,1221,8323,4372,155.35,8,0,0.94,0.83,0.84,0.56
u5035434174356195557,1,1382,3206,7471,143.45,8,5,0.06,1.09,0.86,0.18
u5907099460784857459,0,3006,5363,176,9.53,28,1,-0.43,0.14,0.22,0.41
u7827732467677706951,1,129,313,3186,123.33,8,3,0.12,0.83,0.76,0.59
u5565486669191856194,1,3018,0,2640,27.3,36,1,0.41,0.73,0.71,0.77
u9056458607230514128,0,2336,979,1402,7.41,25,2,0.42,0.54,0.26,0.17
u7615782586446514982,0,1713,1244,0,4.17,15,1,0.83,0.01,0.14,0.65
u9060082065457425926,1,0,21805,7143,171.04,2,3,-0.36,0.9,0.84,0.58
u5560047186147166063,0,1820,1754,652,5.47,12,0,-0.22,0.94,0.35,0.06
u6678917594755426275,0,2453,3070,1239,4.39,5,0,0.65,0.55,0.19,0.86
u4430289959828411654,1,1059,246,1490,122.49,8,2,-1.06,0.61,0.8,0.57
u8861205454575899451,1,0,7045,993,122.1,48,5,1.11,1.41,0.88,0.37
u6209832105944195657,0,2963,1113,751,1.63,25,3,-0.25,0.22,0.58,0.62
u7502069559751526695,0,557,3441,204,4.98,16,3,-0.05,0.23,0.05,0.8
u1308052348345896704,0,1790,4578,175,12.33,22,0,0.51,0.72,0.38,0.16
u2601720946357142690,0,1911,4066,951,2.83,22,3,0.21,0.15,0.51,0.31
u8313308692897602735,1,737,174,6667,82.94,31,5,1.69,0.43,0.35,0.36
u7315774674075901050,0,2454,3386,1286,6.38,20,0,0.64,0.72,0.29,0.65
u9816638608390473463,1,0,4190,3535,138.48,31,4,0.41,0.8,0.49,0.32
u3785509643118454240,0,550,1205,1157,5.25,27,0,1.23,0.0,0.16,0.58
u7063137339158590421,0,866,787,916,0.0,10,0,0.35,0.9,0.16,0.13
u4526658555700181032,1,977,25023,7660,68.84,6,9,-0.12,0.91,0.75,0.56
u9029385399198883100,0,2342,2892,443,9.23,20,1,1.12,0.8,0.52,0.71
u8353209656497404104,0,1899,2702,1339,4.22,10,0,-0.94,0.58,0.06,0.39
u9969300724857322933,1,379,124,0,55.69,42,4,1.89,0.75,0.64,0.35
u3544720608846354451,0,2025,402,2591,0.0,20,2,0.19,1.13,0.17,0.33
u9614635644288066161,0,2147,2540,1348,10.77,18,3,0.11,0.0,0.2,0.81
u2719143371488972737,1,232,20647,5222,167.13,0,3,-1.27,0.42,0.56,0.29
u6790965516706575282,1,1264,0,0,206.84,6,1,-0.63,0.87,0.91,0.33
u6541922510553090979,1,1021,27,1761,150.68,35,4,1.64,0.62,0.91,0.21
u6618103299529963283,0,775,3465,196,0.0,13,2,-0.12,0.58,0.23,0.61
u6450719801201983674,0,1904,2070,1981,11.64,19,2,0.71,0.79,0.03,0.69
u7668694984333755119,0,2723,737,2404,4.6,40,3,0.39,0.13,0.55,0.53
u7023329632336263085,1,1525,16670,5002,32.74,0,2,-0.27,0.79,0.66,0.27
u4185585096989819870,1,772,2,8148,126.17,7,5,-0.28,0.77,0.75,0.12
u7399273404400447025,0,1739,3209,172,2.47,17,0,1.01,0.52,0.46,0.47
u7159389544548084860,0,3178,1833,1448,3.52,9,0,0.79,0.42,0.16,0.12
u4829326218951317069,1,688,101,3763,76.05,6,5,-1.04,0.86,0.44,0.54
u3578046388395356856,0,2058,5223,1023,4.77,26,1,-0.48,0.88,0.14,0.92
u3831427044954095755,1,42,22945,0,114.85,0,7,1.24,0.63,0.6,0.62
u3395281165449033971,1,374,11724,7276,150.98,6,8,-1.49,1.07,0.82,0.23
u4208509446943529495,1,879,6,0,0.0,3,0,0.04,1.01,0.77,0.31
u8364135437896798703,0,2785,2110,441,2.42,10,1,0.22,0.39,0.23,0.37
u7787474193248117746,1,555,9608,5442,184.93,3,4,0.34,0.49,0.86,0.68
u3600857620506427367,1,1211,1965,2763,121.66,9,4,0.27,1.33,0.4,0.5
u7598287315112873896,0,2855,2542,919,10.48,22,1,0.29,0.27,0.2,1.06
u7430978341287493886,0,1751,4604,0,8.81,19,0,0.67,0.73,0.4,0.57
u6139691490178951856,0,3065,4013,667,8.01,8,0,0.46,0.28,0.11,0.15
u1154926014405512543,0,2428,0,0,2.98,16,1,0.41,0.62,0.27,0.09
u2345740844776805231,0,634,3493,2027,3.44,14,1,0.93,0.1,0.32,1.34
u6895871985263414937,0,3811,59,0,0.62,12,1,-0.29,0.68,0.24,0.71
u7816223266947381696,1,229,93,5317,158.8,7,5,0.88,0.61,0.79,0.46
u2666706736978009639,1,138,14,3950,0.97,0,1,0.99,1.05,0.8,0.27
u8279789558096479215,1,236,10885,5033,99.9,36,6,0.78,0.41,0.75,0.35
u7673919026073146496,0,2325,0,596,10.54,26,0,0.31,0.1,0.62,0.3
u7374307603799315438,0,1527,845,0,4.8,16,1,-0.48,0.73,0.27,0.17
u8679369071961203123,0,1760,2178,38,0.0,35,0,-0.24,0.19,0.17,0.28
u9824879091412152330,1,672,12997,6149,0.0,8,1,-1.45,1.27,0.58,0.16
u8512496678386947847,0,2032,5167,0,12.26,21,2,0.45,0.76,0.12,0.89
u1571971738127019844,0,1775,3493,0,0.0,8,1,-0.24,0.41,0.42,0.12
u4439970994385388571,1,758,0,3423,6.07,34,5,-0.05,1.39,0.81,0.48
u5358538009138828919,0,1742,2260,1164,6.71,26,0,-0.14,0.56,0.49,0.67
u3096910264617623994,1,982,24,4756,33.42,50,6,-0.59,1.41,0.54,0.74
u1580982955091099099,1,551,263,5502,54.74,13,7,0.72,0.81,0.85,0.27
u7933393344184862583,0,1039,1934,0,9.39,6,1,0.77,0.86,0.18,1.05
u7908275443952173632,0,2608,0,1594,9.68,19,0,0.35,0.61,0.04,0.99
u5925323871500681003,0,2315,2964,0,0.95,24,2,0.63,0.66,0.05,0.6
u7066246390194133848,0,1360,3766,512,6.0,18,0,0.68,0.65,0.44,1.17
u8582765177238556328,1,457,109,2110,104.59,44,2,-0.26,1.22,0.78,0.3
u1904005722084661133,0,3566,3502,400,10.94,15,3,0.06,0.27,0.2,0.61
u2456157245374685181,0,1756,6183,898,4.39,25,0,0.89,0.84,0.25,0.11
u6578747097726658376,0,2153,2508,842,5.15,7,2,-0.09,0.75,0.57,0.0
u2651197238559600825,1,1460,205,3267,73.75,8,8,1.05,1.36,0.86,0.78
u3116328860944085813,1,803,65,0,127.74,12,2,0.62,0.42,0.64,0.32
u8181544077385676383,0,790,386,2557,10.48,25,1,0.6,0.63,0.38,1.22
u1452780916682240801,0,2030,717,1417,1.65,26,3,0.35,0.28,0.37,0.83
u3454583748367623114,0,2408,4355,0,4.35,21,0,-0.01,0.96,0.07,0.46
u5654325587858284592,0,1003,2094,969,0.0,8,1,0.96,0.81,0.02,0.31
u8255115243910578408,1,981,1551,9137,232.44,53,0,-0.49,0.52,0.86,0.61
u5911611020830460261,0,1311,197,1833,4.34,23,0,1.05,0.78,0.42,0.03
u7968333512679502910,1,276,33418,1621,76.04,6,6,-1.84,0.74,0.55,0.2
u4507640904564634260,1,0,14023,5734,56.25,12,0,0.06,1.14,0.74,0.36
u7729613240875148757,1,1559,0,5836,7.55,6,6,0.13,0.33,0.94,0.27
u8043188578586490517,0,2541,6149,1905,2.46,24,1,-0.35,0.4,0.03,0.65
u4125866773794295002,0,3533,726,553,11.38,20,0,0.27,0.72,0.28,0.87
u2273063421530341076,0,1115,4074,3163,2.02,10,2,-0.4,1.1,0.3,0.94
u8305447462499472500,0,2652,5465,263,6.28,30,0,0.3,0.84,0.26,0.68
u9840767147757033398,0,1431,1078,694,3.34,3,2,0.01,0.0,0.21,0.26
u1581436976784502543,1,60,20301,1059,87.39,30,0,0.14,0.6,0.49,0.29
u1000189720652657617,1,1803,35,2343,99.07,34,5,-0.97,1.39,0.61,0.16
u1591148113154114842,0,3017,6403,412,0.57,12,1,0.42,0.51,0.17,0.69
u9154078563769897600,0,2321,411,1932,4.09,27,1,-0.33,0.68,0.36,0.59
u8119880467168951897,0,2889,4265,1693,0.0,9,0,-0.34,0.51,0.5,0.86
u2746714506066236042,0,1563,1634,180,0.0,29,1,-0.54,0.43,0.33,0.82
u5814802038963738397,0,0,2441,3028,0.0,19,0,1.05,0.35,0.56,0.88
u5047975067579646728,1,0,284,5963,144.68,36,4,0.88,0.93,0.73,0.18
u4403510004759683271,0,1069,2968,2081,5.82,18,0,0.28,0.0,0.31,1.13
u2026349446879945208,0,1848,0,2216,7.53,6,2,0.07,0.58,0.25,0.85
u7287428734466479265,0,1565,5895,727,14.81,22,0,0.18,0.31,0.07,0.69
u8383626266053167395,1,0,73,6010,73.28,38,4,0.59,0.85,0.57,0.61
u8553132438662947220,0,2074,0,0,4.0,2,3,-0.26,0.25,0.43,0.45
u5838864286211409285,1,600,22881,0,50.02,23,5,-1.34,0.43,0.41,0.74
u2248410426617371503,0,2355,6439,0,4.39,22,1,0.48,0.5,0.19,0.66
u5152576121644135930,0,2964,1882,1557,8.66,26,1,-0.25,0.48,0.17,0.21
u3209724824328526798,1,1915,36208,4421,116.07,37,8,0.23,0.44,0.72,0.43
u5819498271236445755,0,698,5961,0,8.77,8,2,0.12,0.29,0.32,0.97
u5665487071896225869,1,516,128,0,137.56,29,1,-0.22,0.6,0.72,0.64
u7570816068716431025,1,1859,67,4379,63.27,43,3,-0.24,0.37,0.9,0.65
u7700579042870981482,0,2775,1927,1227,3.79,11,2,0.28,0.08,0.11,1.0
u4051471421654499517,1,0,0,3468,200.42,14,1,1.55,0.53,0.33,0.48
u3418018623171294671,1,1587,12939,5735,146.97,16,5,1.21,1.47,0.82,0.23
u5321369266062321335,0,1699,0,0,7.65,10,4,-0.28,0.55,0.4,0.46
u5839956435751298180,1,1413,34,3702,40.49,41,3,-1.84,0.87,0.74,0.65
u1528676781776555901,0,1073,1598,1153,5.84,23,3,-0.13,0.7,0.07,0.08
u1440033352870210638,0,3053,6659,256,0.0,7,1,-0.29,0.37,0.55,0.59
u3844303189151467191,0,0,334,528,12.33,14,2,0.97,0.23,0.54,0.59
u5746800430498964718,0,714,0,279,3.34,27,0,0.22,0.55,0.15,0.78
u4279970545245650196,1,100,71,1602,0.0,8,1,0.17,0.76,0.94,0.14
u8309881905888967226,1,0,33861,3727,214.91,46,10,0.6,0.87,0.82,0.59
u1443361268554018773,0,1990,0,2282,10.55,20,3,-0.48,1.27,0.13,0.2
u1611562830015953543,0,3043,3883,2424,7.55,26,1,-0.18,0.51,0.22,0.67
u2411388818455955119,1,1564,15481,5490,124.12,39,8,-1.47,0.9,0.85,0.11
u6781702250723061492,0,3052,1976,2864,5.47,15,1,0.36,0.02,0.21,0.85
u5033930207757574467,1,1911,226,180,12.28,36,6,0.34,1.08,0.94,0.3
u4766367436812329647,0,1437,2430,894,2.18,17,4,0.13,0.31,0.44,0.38
u2607317134031225013,0,2808,3579,2574,10.04,13,0,0.55,0.69,0.43,0.82
u2001407148511560902,0,1668,1075,3272,9.61,8,1,0.08,0.55,0.15,0.3
u7338495617082740284,0,2264,870,916,11.6,9,0,-0.17,0.69,0.25,0.44
u7593227888237033328,1,991,23384,4231,51.7,0,1,1.05,0.88,0.95,0.28
u2338564177624349441,0,320,5415,765,13.54,31,1,0.8,0.2,0.27,0.72
u1799073556187943289,1,0,8731,4430,268.21,11,5,0.79,1.13,0.88,0.18
u8218572939348130740,1,2058,16484,673,231.85,3,0,-1.64,1.22,0.61,0.3
u2199956018559337132,0,2894,153,1862,4.32,18,1,0.42,0.04,0.41,0.38
u2278233509606006507,0,2346,2099,21,0.0,11,1,1.1,0.38,0.3,0.67
u5426221692567305408,1,79,32279,5952,41.0,11,5,-1.15,1.23,0.61,0.53
u6662382962187342504,1,1136,0,0,153.67,9,3,-0.46,0.38,0.6,0.7
u7280827589475375200,1,1842,171,5648,158.82,38,0,-0.05,0.14,0.89,0.13
u4808458753299252843,1,303,75,7733,167.89,12,4,1.18,0.55,0.72,0.2
u6226842982654772483,0,518,1055,1304,3.11,25,0,-0.0,0.52,0.08,0.1
u5830213178135778382,0,1668,0,2301,0.9,17,0,0.17,0.43,0.15,0.13
u2349824312191855806,1,1236,1253,271,135.13,35,6,-1.56,1.34,0.66,0.56
u2281285779543182836,0,2612,1854,230,6.69,31,0,0.81,0.82,0.14,0.75
u9018301967725881998,1,661,0,5075,133.3,5,3,0.51,1.25,0.9,0.43
u5259251276771844997,0,2629,4661,133,4.01,15,3,-0.09,0.27,0.21,0.67
u9650274513352754264,1,593,13058,6173,91.14,8,5,-1.44,0.41,0.91,0.24
u9371166646717352191,0,2014,1895,1472,6.58,13,0,0.56,0.51,0.45,0.33
u8525737468774300830,0,3186,3365,289,1.98,28,3,0.87,0.0,0.21,0.73
u7001785263858001085,1,1218,8890,5553,15.44,50,4,0.1,0.22,0.72,0.44
u6641847730445520657,1,866,12981,0,75.85,16,0,-1.54,1.52,0.48,0.23
u6329842799088851813,1,923,16389,5298,151.56,6,3,-0.4,0.85,0.71,0.35
u4527446738005121932,0,2882,3988,1938,1.85,20,4,-0.85,0.47,0.16,0.87
u8505912837535877513,0,1840,2499,2199,3.77,13,0,-0.2,0.16,0.25,0.38
u4532617978082000073,1,167,0,4459,0.0,46,4,-0.97,0.29,0.49,0.63
u4305432460138879008,1,0,135,5665,124.59,13,4,1.46,0.85,0.89,0.39
u4741154878042444284,0,2928,0,936,0.54,7,0,0.46,0.91,0.74,0.67
u1293218479384785537,0,1576,3209,1996,4.99,19,1,1.44,0.36,0.12,0.82
u1375123991925684717,0,1893,3888,2136,3.42,20,0,0.17,0.53,0.13,1.06
u2451764333215660272,0,1900,2248,1012,6.58,0,2,-0.36,0.51,0.11,0.21
u4098123422635554750,1,585,26782,3895,236.72,48,2,-0.07,0.91,0.79,0.18
u6303724613318894761,1,1991,98,3842,71.32,41,4,0.84,1.21,0.73,0.21
u7694063786664039097,0,0,2677,1193,5.16,27,0,-0.05,0.59,0.33,0.57
u2556298721482020053,0,1693,2756,1078,3.1,13,3,0.41,0.57,0.18,0.56
u4365943383839041521,1,415,14147,2145,31.84,0,3,-1.17,1.09,0.59,0.18
u3111248004584602464,0,3168,4572,538,5.43,28,0,-0.74,0.59,0.22,0.5
u8333936513051854982,1,1667,7168,5764,56.96,10,5,-1.31,1.21,0.72,0.73
u7178619757571966729,0,2390,3389,1907,2.05,33,2,0.42,0.08,0.14,0.42
u7983090000429278689,0,1987,1639,1255,0.78,7,0,-0.19,0.41,0.28,0.94
u5145719242810183547,1,305,5071,3746,60.19,11,0,0.68,1.19,0.73,0.06
u3960762630806836545,1,1604,11609,1922,72.46,11,3,-0.55,1.55,0.69,0.43
u1678115785947060077,1,1602,29730,0,37.6,8,7,-0.75,0.5,0.69,0.09
u9687626993774680438,1,1245,12591,2835,106.28,39,5,-1.6,0.92,0.9,0.28
u1932047793052310009,0,556,5536,0,0.0,18,0,-0.3,0.65,0.25,0.15
u6943892556421218973,0,2419,2632,1542,9.78,7,2,0.46,0.95,0.36,0.7
u4040411144248631547,0,3130,3513,320,4.43,20,2,-0.87,1.06,0.18,0.64
u7765339188999326887,0,2189,3890,553,6.61,13,2,0.07,0.07,0.24,0.58
u2414084977376822746,1,0,245,4101,91.17,7,0,-0.05,0.22,0.81,0.43
u5070093617940187101,1,1615,355,4261,191.24,42,7,1.2,1.05,0.92,0.26
u2617383645692787437,1,208,0,7005,41.72,54,4,0.59,1.47,0.49,0.25
u2352580132876209304,0,1638,4474,1178,2.32,8,0,0.66,0.31,0.59,0.22
u4138610659189974876,0,2316,5715,2317,3.39,14,0,1.22,0.68,0.42,0.0
u4676982173985619144,0,1737,2666,1115,4.31,15,4,-0.09,0.3,0.6,0.05
u4600642023908133455,1,908,177,6118,35.18,31,6,-1.67,1.32,0.59,0.79
u7904685341277911563,1,2036,159,4076,162.49,57,1,-1.24,0.57,0.72,0.6
u9569742082232751162,1,1099,20124,7324,0.0,8,3,-0.88,1.2,0.96,0.75
u8387529199659115316,1,787,19206,1978,118.76,16,5,0.55,1.21,0.79,0.76
u5762682864184416877,1,0,42,2028,19.4,4,2,-0.48,1.02,0.84,0.27
u5735021993200272775,1,755,417,3729,166.39,17,2,-1.32,1.16,0.68,0.42
u6634299077835725741,1,2184,0,8250,0.95,40,3,0.97,0.75,0.68,0.4
u7015653936465035374,1,1432,411,4218,102.03,43,3,-0.25,0.11,0.81,0.65
u2930576870604015406,0,1832,3804,2304,3.92,30,0,1.06,0.45,0.24,0.73
u8507526755325756307,0,2540,1889,2311,3.74,19,0,0.62,1.07,0.1,1.42
u9735220819056236953,1,738,72,9459,0.0,6,0,-0.83,1.53,0.38,0.51
u3722919984539306140,0,2500,3517,770,4.9,9,1,0.06,0.62,0.46,1.01
u5759217364445377563,1,85,100,3853,98.02,11,2,0.16,1.15,0.51,0.01
u1870667860544033777,0,2224,2482,185,11.83,13,0,0.31,0.01,0.27,0.74
u3424113507625790955,0,1977,1799,712,6.31,14,2,0.48,0.47,0.38,0.51
u1623691934510146186,1,536,1165,0,0.0,7,6,0.46,1.52,0.73,0.7
u9838727795283495344,0,2890,4329,995,6.54,28,2,-0.14,0.61,0.73,0.46
u1035061453611978809,1,298,23870,4962,253.83,24,8,-0.19,1.32,0.96,0.42
u3957676393697094466,1,1530,10123,5168,0.0,14,2,1.89,1.0,0.54,0.14
u2556020644707676876,1,2010,3325,1168,0.0,9,5,-0.32,1.32,0.82,0.45
u8021719045173197463,1,269,0,2794,152.45,35,7,-0.16,1.26,0.65,0.29
u8573323560077729533,0,2938,4524,1642,5.75,27,1,1.01,0.0,0.2,0.0
u7838117166361348264,0,755,3320,0,4.47,19,1,0.64,0.9,0.25,1.41
u1900837808614214293,1,2535,212,5990,206.02,45,0,1.11,1.18,0.96,0.7
u4443698936149960717,0,2120,1341,703,0.0,14,0,-0.31,0.37,0.34,0.83
u1642447196981210840,0,3509,0,0,6.63,22,1,0.41,0.77,0.13,0.58
u7521937085349013282,0,1095,6908,1534,9.79,15,0,0.41,0.74,0.13,0.32
u1950187167979733897,1,1166,14812,1465,54.72,42,2,-1.51,0.96,0.75,0.52
u5720319020388340812,0,2684,2089,975,0.0,23,0,0.09,1.01,0.21,0.56
u1570128158633807876,1,935,133,797,64.35,13,1,0.06,1.03,0.62,0.55
u3567561109293682049,1,443,278,4379,134.07,35,3,-0.04,0.25,0.78,0.44
u8734102136322462864,1,0,0,5726,124.07,40,3,0.11,1.45,0.9,0.89
u3553280585053634535,0,1082,2386,1544,5.29,24,1,0.09,0.38,0.11,1.42
u6212804160421500113,1,406,7925,0,137.66,2,7,-1.64,1.63,0.43,0.31
u6984806255597995761,0,2132,3808,1589,2.96,32,1,1.21,0.48,0.38,0.82
u2288688625170403049,1,0,93,2781,133.06,0,3,-0.69,1.3,0.42,0.43
u5795778414457182870,1,0,21395,4727,122.57,25,2,0.03,1.76,0.63,0.41
u2389130046527273720,1,1394,25218,117,230.46,44,0,0.76,0.68,0.77,0.41
u4332071276459826869,1,48,17939,6519,109.14,35,7,-1.24,0.75,0.81,0.38
u5143641922071405521,0,3619,1954,1345,10.05,14,0,0.24,0.19,0.38,0.37
u2525686498554026347,1,336,10102,10713,177.52,45,3,-0.65,0.98,0.91,0.12
u4277133875637471862,1,1645,0,2464,235.91,35,3,0.47,0.82,0.73,0.19
u2292898244714665661,1,793,15280,3522,109.81,7,0,0.77,1.03,0.83,0.35
u3006967031679244799,1,1177,15415,4006,216.84,1,2,0.17,1.12,0.7,0.78
u3201962713561190417,0,1971,0,750,0.0,5,2,0.28,0.78,0.12,0.63
u7219871971516780157,1,1144,69,2725,0.0,2,1,-0.08,1.25,0.59,0.33
u8642197605542629844,0,1247,3195,464,5.92,21,2,-0.21,0.31,0.31,1.01
u9862579727662314384,1,1986,0,3640,63.28,4,8,-0.63,0.95,0.69,0.76
u5674468174391056416,1,477,84,1002,52.42,7,5,-0.75,0.82,0.47,0.73
u7166865862430226161,1,560,4951,4174,29.49,8,8,-1.48,1.9,0.66,0.38
u3724714320676657371,1,1244,485,7288,94.06,14,4,-0.9,0.5,0.73,0.2
u9689359827275272949,1,1261,20804,6984,167.83,52,0,0.32,0.4,0.63,0.1
u3403538954638067333,1,783,0,1912,26.64,41,6,-0.99,1.18,0.61,0.32
u7222282481718895025,0,2072,2641,755,5.29,17,2,0.09,0.7,0.17,0.2
u2039881903152024386,1,139,0,3279,143.82,8,7,-2.14,1.16,0.9,0.43
u5651088143221930353,1,933,14568,3500,68.68,10,2,-0.81,0.95,0.84,0.08
u5486454449269216256,1,58,26536,9546,260.07,11,0,-0.82,0.77,0.88,0.14
u8742446004939802295,0,2676,7124,1094,8.39,14,3,0.4,0.41,0.05,0.49
u8538119040659585328,0,1894,3110,1034,3.67,15,0,-0.23,0.86,0.23,0.67
u7185791963788796947,0,2383,1439,2541,1.46,12,2,0.63,0.99,0.53,0.62
u9641414568665586163,0,838,3246,632,2.28,26,3,-0.3,0.44,0.13,1.21
u1339186780392272894,0,3168,778,2060,6.96,13,0,0.15,0.66,0.27,0.24
u4204151824850510911,0,1740,1,1183,4.72,10,0,0.71,0.78,0.39,0.56
u1676601412013930938,0,2125,3764,843,14.22,28,3,-0.18,0.42,0.25,0.67
u5255473110912286189,0,3011,734,843,9.28,15,2,0.02,0.0,0.29,1.21
u5694730890664959674,0,1591,5500,848,2.3,28,1,0.28,0.66,0.09,0.83
u8071730510716195721,0,658,3131,399,10.5,6,2,-0.18,0.15,0.6,0.51
u9610040508751101171,1,258,431,5654,100.42,44,4,-0.5,0.87,0.75,0.41
u8631389488566361376,0,3579,782,1937,1.99,16,1,-0.95,0.38,0.34,0.4
u7577172119295720225,0,1797,3883,2224,0.0,19,0,-0.39,0.44,0.14,0.74
u4376469913930428308,1,529,0,3630,5.2,6,4,1.57,1.68,0.53,0.14
u5424810419933721730,0,2324,6274,1028,4.18,15,1,-0.25,0.6,0.29,1.08
u6382830135752730115,0,2352,2888,1703,13.77,22,1,0.07,0.19,0.08,0.2
u8640896803589619839,1,0,36351,8804,143.66,43,7,-0.45,0.74,0.74,0.51
u1635668029020787203,1,2351,7122,2172,0.0,8,1,-0.03,1.12,0.77,0.38
u3507026613741369566,0,3321,6288,1109,0.0,8,2,0.24,0.6,0.29,0.78
u9977549847046795947,1,2010,250,2374,241.66,34,3,-0.49,0.03,0.42,0.62
u7281186991896048297,0,3478,1741,1274,1.07,2,1,-1.17,0.01,0.68,0.73
u5107696962441517794,1,1177,74,2500,106.42,36,3,0.46,0.92,0.66,0.72
u8731695664178788505,0,2919,1908,0,0.96,32,0,-1.08,1.26,0.13,0.48
u3846728923255405510,1,458,0,8250,48.31,16,0,-1.76,1.52,0.96,0.61
u6004433189312854835,1,725,11182,2133,124.5,42,5,0.65,1.01,0.77,0.57
u8788562946534733585,0,3625,3447,208,8.47,29,2,-1.14,0.42,0.51,0.96
u8852761760771100045,0,2950,3725,1570,0.0,23,0,0.73,0.61,0.34,0.0
u8337918720568395542,0,1487,0,2449,7.15,20,4,0.6,0.32,0.29,0.6
u4645707762289601620,1,1225,18588,3261,84.27,5,3,1.93,0.76,0.9,0.21
u1298314838253346429,1,779,323,4731,49.48,11,3,-1.43,0.29,0.51,0.65
u9145190578715919328,0,1817,5791,1923,5.39,26,0,0.05,1.05,0.16,0.4
u9338607289509178493,1,811,6668,2754,122.07,5,3,2.15,0.66,0.69,0.1
u6015917826189642799,1,1419,17885,5438,89.78,39,0,1.09,1.33,0.61,0.59
u6099198832537957022,1,499,6372,374,42.59,3,4,-0.73,1.12,0.8,0.09
u1405836783231846249,1,470,117,3869,150.89,53,3,-1.52,0.74,0.83,0.22
u5790979865246056210,1,645,272,8911,48.04,11,4,0.85,1.38,0.86,0.15
u5347906445324259732,0,805,4397,1605,13.62,33,1,-0.58,0.59,0.4,0.55
u9616673360379104881,0,2009,331,1502,9.08,13,1,0.19,0.43,0.25,0.99
u7409706098201814181,1,0,7594,2205,33.17,55,5,0.49,0.84,0.72,0.13
u7687111641636512734,0,2044,830,889,7.4,22,2,-0.31,0.5,0.03,0.24
u6858290483296255594,0,0,4053,657,1.48,5,4,1.13,0.36,0.14,1.14
u7641350775793115111,0,1486,4544,1961,9.21,7,0,0.45,0.19,0.16,1.1
u3160704287938036623,0,2602,5044,938,8.49,4,0,0.46,0.77,0.33,0.5
u3707462177075839142,1,1407,17,345,78.6,30,3,-0.98,1.39,0.77,0.39
u8821756214884360670,0,2184,2047,497,12.01,8,0,1.26,0.48,0.83,0.88
u8522755486545486736,0,653,3188,1217,9.19,25,1,2.17,0.0,0.41,0.8
u9385693570916866210,0,2269,0,1780,8.71,22,0,0.38,1.19,0.34,0.47
u1084258070477147344,0,3527,2647,442,7.93,22,0,-0.03,0.61,0.67,0.86
u8706440354727615412,0,1641,4440,0,11.77,0,0,-0.24,0.16,0.16,0.69
u6347794633127390700,0,3175,189,1294,6.45,17,0,0.72,0.73,0.46,0.86
u4704868625341555780,1,573,0,3829,75.21,12,1,-0.31,1.46,0.88,0.53
u9920726816943291943,0,2409,1555,0,0.03,16,0,1.14,0.12,0.45,0.81
u9615926688102532304,0,2772,3458,1505,4.91,9,1,-0.36,0.45,0.23,0.07
u5701967401548829334,1,1486,2864,686,140.36,13,8,0.11,0.63,0.57,0.52
u1539426518648764076,1,1100,26882,3490,200.61,8,5,-0.32,1.65,0.79,0.96
u1365523393699964279,0,3207,1764,1368,8.65,21,2,0.89,0.05,0.33,0.07
u4936740702069394413,1,545,52,452,47.76,9,6,-0.94,1.29,0.57,0.06
u9212647823439403113,1,1356,17738,3496,0.0,32,4,-0.62,1.6,0.69,0.36
u3947574147007881830,0,1367,4160,0,0.28,18,0,-0.24,0.07,0.22,0.36
u3131277698569386984,1,811,23609,1260,222.74,4,3,-1.56,1.1,0.45,0.24
